"","dia_mes_ano","hora_minuto","irr_inv","massaPM1","numPM1","massaPM2","numPM2","tamanho_medio","temp","vento_vel","vento_dir","P_DC","I_DC","V_DC","m","dia","TIME"
"1659",20191102,"153900",249.4,3.93,32.4,0.13,0.09,0.44,32.44,6.65,121.5,2007.28,3.96,505.68,0.2402,22,65
"1660",20191102,"154900",426,4.02,33.17,0.13,0.09,0.44,32.99,7.05,202.5,3397.15,6.66,510.43,0.24025,22,66
"1661",20191102,"155900",239.4,4.18,34.53,0.14,0.1,0.43,32.01,16.09,225,1889.54,3.78,495.01,0.24039,22,67
"1662",20191102,"160900",330.3,4.83,39.83,0.16,0.11,0.45,31.51,15.96,229.5,2516.04,5.06,496.97,0.24054,22,68
"1663",20191102,"161900",291,4.94,40.72,0.16,0.11,0.46,32.57,7.18,202.5,2142.67,4.36,490.68,0.24061,22,69
"1664",20191102,"162900",249.8,3.44,28.35,0.11,0.08,0.42,32.89,8.64,211.5,1512.46,3.1,487.08,0.24067,22,70
"1665",20191102,"163900",170.2,3.57,29.48,0.12,0.08,0.45,31.77,6.12,193.5,1070.86,2.23,479.57,0.24071,22,71
"1666",20191102,"164900",200.2,3.91,32.21,0.13,0.09,0.45,31.34,7.58,27,1128.97,2.27,500.4,0.24076,22,72
"1667",20191102,"165900",161.4,4.04,33.36,0.14,0.09,0.44,32.19,2.79,67.5,980.64,1.82,539.5,0.24078,22,73
"1668",20191102,"170900",120.9,3.95,32.61,0.13,0.09,0.42,31.56,6.25,45,775.61,1.5,517.53,0.24082,22,74
"1669",20191102,"171900",91.6,4.21,34.76,0.14,0.1,0.42,30.61,9.71,9,625.92,1.28,488.48,0.2409,22,75
"1670",20191102,"172900",61.6,3.95,32.59,0.13,0.09,0.43,30.37,5.05,0,441.75,0.93,472.78,0.24094,22,76
"1671",20191102,"173900",37.8,3.95,32.56,0.13,0.09,0.43,30.04,6.92,18,285.11,0.61,463.67,0.24099,22,77
"1672",20191102,"174900",13.5,4.16,34.31,0.14,0.1,0.42,29.59,2.93,36,99.14,0.22,436.65,0.24101,22,78
"1673",20191102,"175900",0.7,4.12,33.99,0.14,0.09,0.45,28.93,0.66,58.5,12.72,0.03,420.34,0.241,22,79
"1674",20191103,"050900",7.8,9.92,81.85,0.33,0.22,0.44,25.86,6.92,69.5,54.58,0.12,447.11,0.246,23,1
"1675",20191103,"051900",18,10.17,83.87,0.34,0.23,0.44,25.93,9.04,107.5,130.18,0.28,460.29,0.24617,23,2
"1676",20191103,"052900",32.1,9.59,79.1,0.32,0.22,0.44,26.27,6.65,45,242.12,0.5,480.17,0.24631,23,3
"1677",20191103,"053900",48,10.23,84.43,0.34,0.23,0.45,26.79,8.64,167.5,374.5,0.74,503.01,0.24648,23,4
"1678",20191103,"054900",67.9,13.66,112.72,0.46,0.31,0.44,27.2,7.18,136.5,540.17,1.07,503.28,0.24669,23,5
"1679",20191103,"055900",88.8,18.73,154.54,0.62,0.42,0.45,27.45,11.57,134,716.21,1.4,509.69,0.24703,23,6
"1680",20191103,"060900",117.3,24.13,199.07,0.8,0.55,0.45,27.88,9.44,78.5,961.2,1.85,519.4,0.24743,23,7
"1681",20191103,"061900",152.3,25.92,213.82,0.86,0.59,0.45,28.34,9.44,137.75,1258.86,2.4,525.42,0.24787,23,8
"1682",20191103,"062900",189.1,26.09,215.24,0.87,0.59,0.44,28.7,6.92,33.5,1568.23,2.96,528.5,0.24828,23,9
"1683",20191103,"063900",228.8,30.53,251.88,1.02,0.69,0.45,29.38,8.78,65,1919.42,3.56,539.31,0.24878,23,10
"1684",20191103,"064900",267.2,33.21,274.04,1.11,0.75,0.44,29.95,7.98,94,2273.72,4.19,542.55,0.24932,23,11
"1685",20191103,"065900",300.6,31.63,260.97,1.05,0.72,0.45,30.97,8.11,87.5,2536.84,4.78,531.03,0.24983,23,12
"1686",20191103,"070900",363.1,31.36,258.77,1.04,0.71,0.46,31.77,9.04,166,3041,5.77,527.8,0.25035,23,13
"1687",20191103,"071900",415.5,30.42,250.94,1.01,0.69,0.45,31.83,10.11,188,3447.84,6.75,510.92,0.25086,23,14
"1688",20191103,"072900",464,26.73,220.55,0.89,0.61,0.46,32.46,8.51,194.5,3828.47,7.53,508.72,0.2513,23,15
"1689",20191103,"073900",501.1,24,198.01,0.8,0.54,0.44,32.64,8.11,177,4122.94,8.09,509.84,0.25169,23,16
"1690",20191103,"074900",541.9,23.66,195.22,0.79,0.54,0.44,32.25,8.38,132,4467.3,8.74,510.82,0.25207,23,17
"1691",20191103,"075900",576.7,22.89,188.86,0.76,0.52,0.44,32.86,12.37,181.5,4769.88,9.36,509.66,0.25249,23,18
"1692",20191103,"080900",615.4,22.15,182.72,0.74,0.5,0.43,32.21,13.96,67,5127.55,9.95,515.63,0.2529,23,19
"1693",20191103,"081900",645.5,23.19,191.29,0.77,0.52,0.44,32.11,10.64,161,5377.36,10.46,513.92,0.2533,23,20
"1694",20191103,"082900",683.2,22.71,187.34,0.76,0.51,0.45,32.76,13.03,96.5,5681.22,11.04,514.9,0.25372,23,21
"1695",20191103,"083900",725,19.07,157.28,0.63,0.43,0.44,33.21,11.44,40.5,5985.89,11.86,504.86,0.25406,23,22
"1696",20191103,"084900",761.3,18.93,156.2,0.63,0.43,0.44,32.81,13.57,89.5,6271.75,12.4,505.87,0.25442,23,23
"1697",20191103,"085900",786,18.4,151.77,0.61,0.42,0.43,33.53,12.24,143.5,6445.21,12.8,503.34,0.25476,23,24
"1698",20191103,"090900",816.4,18.41,151.93,0.61,0.42,0.45,33.5,15.69,125.5,6686.04,13.31,502.26,0.25513,23,25
"1699",20191103,"091900",843.8,19.38,159.89,0.64,0.44,0.44,33.36,12.9,100.5,6873.23,13.74,500.06,0.2555,23,26
"1700",20191103,"092900",868.8,20.4,168.28,0.68,0.46,0.44,33.28,14.5,100.5,7046.16,14.16,497.49,0.25589,23,27
"1701",20191103,"093900",898.1,19.39,159.94,0.64,0.44,0.44,33.61,11.44,193,7260.15,14.64,496.05,0.25624,23,28
"1702",20191103,"094900",923.6,18.17,149.92,0.6,0.41,0.44,34.08,14.23,116.5,7395.98,15,492.94,0.25659,23,29
"1703",20191103,"095900",944.6,17.08,140.88,0.57,0.39,0.44,34.32,13.43,87.5,7527.91,15.36,490.09,0.25692,23,30
"1704",20191103,"100900",964.3,17.43,143.79,0.58,0.4,0.44,34.09,13.43,80.5,7654.97,15.68,488.19,0.25726,23,31
"1705",20191103,"101900",977.2,18.93,156.19,0.63,0.43,0.43,34.26,12.5,127.5,7762.92,15.92,487.76,0.25761,23,32
"1706",20191103,"102900",993.9,18.96,156.47,0.63,0.43,0.44,34.16,17.29,134.5,7882.98,16.2,486.6,0.258,23,33
"1707",20191103,"103900",1004.4,17.46,144.02,0.58,0.4,0.44,35.74,11.97,189,7918.9,16.29,486.09,0.25833,23,34
"1708",20191103,"104900",1009.5,18.43,152.02,0.61,0.42,0.43,34.85,13.77,121.25,8001.58,16.38,488.6,0.25868,23,35
"1709",20191103,"105900",972.3,18.7,154.28,0.62,0.42,0.43,35.26,12.37,181.5,7694.64,15.75,488.65,0.25903,23,36
"1710",20191103,"110900",1001.5,16.85,138.99,0.56,0.38,0.43,35.66,10.77,121.5,7893.8,16.33,483.95,0.25933,23,37
"1711",20191103,"111900",983.3,15.65,129.13,0.52,0.36,0.43,35.19,10.77,101,7824.14,16.19,483.71,0.25961,23,38
"1712",20191103,"112900",1056.1,15.79,130.22,0.52,0.36,0.43,34.71,11.97,145.5,8194.98,16.99,482.48,0.2599,23,39
"1713",20191103,"113900",1068.4,15.13,124.81,0.5,0.34,0.43,34.96,12.24,165.5,8230.11,17.26,476.73,0.26019,23,40
"1714",20191103,"114900",794.8,14.56,120.14,0.48,0.33,0.42,34.68,11.7,105.5,6243.04,13.02,479.89,0.26046,23,41
"1715",20191103,"115900",209,15.34,126.53,0.51,0.35,0.43,33.91,8.91,220,1628.41,3.34,488.63,0.26072,23,42
"1716",20191103,"120900",988.4,15.91,131.26,0.53,0.36,0.44,34.63,15.63,101.75,7785.24,14.61,531.44,0.26105,23,43
"1717",20191103,"121900",1060.6,15.26,125.91,0.51,0.35,0.43,34.66,20.08,60.5,8262.62,16.93,488.11,0.26142,23,44
"1718",20191103,"122900",1044.4,14.73,121.56,0.49,0.33,0.43,35.34,12.77,90,7915.28,16.36,483.75,0.2617,23,45
"1719",20191103,"123900",1052.6,14.79,122,0.49,0.34,0.43,35.29,13.03,33.5,8008.99,16.44,487.2,0.26199,23,46
"1720",20191103,"124900",999.2,14.44,119.15,0.48,0.33,0.41,35.41,15.03,101,7630.59,16.08,474.61,0.26229,23,47
"1721",20191103,"125900",936.6,14,115.5,0.46,0.32,0.43,35.94,10.91,85.5,6907.62,14.34,482.27,0.26255,23,48
"1722",20191103,"130900",861.8,14.33,118.23,0.48,0.33,0.42,35.6,14.36,58.5,6248.33,12.93,483.03,0.26284,23,49
"1723",20191103,"131900",958.1,13.53,111.64,0.45,0.31,0.42,36.43,11.97,94.5,7202.45,15.35,467.98,0.2631,23,50
"1724",20191103,"132900",999.3,12.77,105.37,0.42,0.29,0.43,35.73,15.3,76,7441.98,15.92,467.62,0.26338,23,51
"1725",20191103,"133900",924.7,12.16,100.35,0.4,0.28,0.42,36.42,14.5,186,6835.81,14.74,462.95,0.26364,23,52
"1726",20191103,"134900",851.1,10.21,84.25,0.34,0.23,0.42,36.37,9.84,132.5,6230.03,13.6,457.64,0.26382,23,53
"1727",20191103,"135900",538.3,8.54,70.42,0.28,0.2,0.42,35.56,13.83,121,4135.52,8.61,481.27,0.26402,23,54
"1728",20191103,"140900",573.9,7.7,63.56,0.26,0.17,0.42,35.68,12.9,81,4404.52,8.89,494.66,0.26419,23,55
"1729",20191103,"141900",725,8.05,66.43,0.27,0.18,0.44,36.46,10.24,105.5,5535.91,11.54,479.76,0.26434,23,56
"1730",20191103,"142900",738.4,7.15,58.96,0.24,0.16,0.43,35.51,15.83,98.5,5564.72,11.74,473.98,0.26453,23,57
"1731",20191103,"143900",716.6,7.18,59.2,0.24,0.16,0.42,36.33,11.04,134.5,5407.66,11.09,487.66,0.26468,23,58
"1732",20191103,"144900",387.4,7.15,58.99,0.24,0.16,0.42,35.5,12.24,103,2976.94,6.29,473.85,0.26483,23,59
"1733",20191103,"145900",439,8.62,71.14,0.29,0.2,0.42,35.18,13.3,92,3421.33,7.08,482.86,0.26502,23,60
"1734",20191103,"150900",444.7,7.02,57.92,0.23,0.16,0.42,35.48,10.37,114.5,3471.19,7.15,485.54,0.26516,23,61
"1735",20191103,"151900",351.1,6.63,54.67,0.22,0.15,0.42,35.25,9.84,60.5,2716.91,5.62,483.39,0.26528,23,62
"1736",20191103,"152900",237.8,6.97,57.48,0.23,0.16,0.44,34.94,7.45,253.5,1866.38,3.87,482.64,0.26539,23,63
"1737",20191103,"153900",258.1,7.82,64.49,0.26,0.18,0.43,34.54,9.71,65,2036.9,4.18,487.13,0.26553,23,64
"1738",20191103,"154900",269.1,7.98,65.87,0.27,0.18,0.44,33.37,19.82,4.5,2078.55,4.29,483.57,0.26577,23,65
"1739",20191103,"155900",203.5,8.46,69.79,0.28,0.19,0.43,32.39,14.36,51.5,1607.11,3.3,487.5,0.26597,23,66
"1740",20191103,"160900",162.4,9.02,74.44,0.3,0.2,0.43,31.87,16.36,9,1269.92,2.6,488.02,0.2662,23,67
"1741",20191103,"161900",157.5,8.81,72.7,0.29,0.2,0.43,31.02,15.69,27,1210.02,2.48,488.85,0.26642,23,68
"1742",20191103,"162900",146.3,8.28,68.3,0.28,0.19,0.44,28.93,19.95,13.5,1042.53,2.11,493.37,0.26667,23,69
"1743",20191103,"163900",94.1,7.37,60.76,0.25,0.17,0.44,28.44,16.49,45,699.04,1.44,484.37,0.26688,23,70
"1744",20191103,"164900",69.2,7.6,62.71,0.25,0.17,0.44,28.06,14.63,27,535,1.11,481.87,0.26706,23,71
"1745",20191103,"165900",54.9,7.96,65.69,0.26,0.18,0.44,28.42,11.44,36,421.37,0.89,473.74,0.26722,23,72
"1746",20191103,"170900",36.3,8,66,0.26,0.18,0.44,28.58,11.17,22.5,269.22,0.58,460.3,0.26738,23,73
"1747",20191103,"171900",20.7,8,65.98,0.27,0.18,0.45,28.33,13.43,65,154.75,0.34,447.75,0.26757,23,74
"1748",20191103,"172900",11.2,7.91,65.23,0.26,0.18,0.46,28.24,11.17,13.5,83.49,0.19,429.86,0.26772,23,75
"1749",20191103,"173900",4.5,8.47,69.87,0.28,0.19,0.46,28.22,13.17,4.5,37.7,0.09,411.31,0.26791,23,76
"1750",20191103,"174900",0.1,8.85,73.01,0.3,0.2,0.45,28.42,9.58,33.5,6.61,0.02,435.41,0.26807,23,77
"1751",20191105,"010900",2.25,5.85,48.24,0.2,0.13,0.44,27.33,9.84,47,6.68,0.03,204.07,0.27375,24,1
"1752",20191105,"045900",6,4.79,39.55,0.16,0.11,0.45,25.55,11.57,42.5,43.31,0.09,481.2,0.27626,24,2
"1753",20191105,"050900",9.4,4.69,38.71,0.16,0.11,0.46,25.54,12.37,72,64.19,0.14,451.02,0.27637,24,3
"1754",20191105,"051900",20.3,4.72,38.96,0.16,0.11,0.45,25.55,11.17,36,152.86,0.33,468.49,0.27648,24,4
"1755",20191105,"052900",33.7,4.73,39,0.16,0.11,0.45,26.53,9.18,105,252.35,0.52,484.03,0.27657,24,5
"1756",20191105,"053900",37.2,4.43,36.56,0.15,0.1,0.43,26.16,9.84,47,282.02,0.58,482.07,0.27665,24,6
"1757",20191105,"054900",71.1,4.37,36.06,0.15,0.1,0.43,27.54,7.98,58.5,562.19,1.09,508.85,0.27672,24,7
"1758",20191105,"055900",135,4.32,35.67,0.14,0.1,0.44,28.82,13.3,71.5,1103.89,2.09,529.12,0.27684,24,8
"1759",20191105,"060900",169.8,4.12,33.98,0.14,0.09,0.44,29.55,11.17,38,1401.39,2.65,529.05,0.27694,24,9
"1760",20191105,"061900",181,4.12,33.94,0.14,0.09,0.44,29.47,13.43,0,1486.95,2.8,530.45,0.27706,24,10
"1761",20191105,"062900",216.1,4.14,34.14,0.14,0.1,0.46,29.87,11.57,54,1797.54,3.39,529.65,0.27716,24,11
"1762",20191105,"063900",266.9,4.61,38.03,0.15,0.1,0.45,30.68,10.11,125.5,2273.72,4.25,534.85,0.27725,24,12
"1763",20191105,"064900",307.8,4.81,39.66,0.16,0.11,0.45,30.01,18.75,22.5,2645.41,4.94,535.44,0.27743,24,13
"1764",20191105,"065900",312,4.92,40.63,0.16,0.11,0.44,29.07,12.5,22.5,2668.58,4.98,535.86,0.27756,24,14
"1765",20191105,"070900",387,4.57,37.72,0.15,0.1,0.43,29.15,13.83,130,3276.74,6.14,533.58,0.27769,24,15
"1766",20191105,"071900",421.9,4.05,33.42,0.13,0.09,0.46,28.88,17.02,101,3503.85,6.83,513.04,0.27784,24,16
"1767",20191105,"072900",464.7,4.35,35.91,0.15,0.1,0.46,29.04,22.34,33.5,3860.25,7.56,510.97,0.27805,24,17
"1768",20191105,"073900",506.9,4.71,38.87,0.16,0.11,0.44,29.49,21.68,89.5,4215.34,8.18,515.38,0.27827,24,18
"1769",20191105,"074900",548.6,4.74,39.08,0.16,0.11,0.44,29.89,18.49,33.5,4559.61,8.87,514.3,0.27845,24,19
"1770",20191105,"075900",586,4.81,39.71,0.16,0.11,0.43,29.87,24.74,94,4871.33,9.51,512.5,0.27869,24,20
"1771",20191105,"080900",625.4,4.93,40.71,0.16,0.11,0.43,30.65,17.56,58.5,5236.72,10.1,518.5,0.27887,24,21
"1772",20191105,"081900",664.5,5.01,41.36,0.17,0.11,0.43,31.29,16.36,76.5,5533.81,10.8,512.56,0.27903,24,22
"1773",20191105,"082900",700.4,5.24,43.21,0.17,0.12,0.45,32.28,12.5,143.5,5845.16,11.29,517.75,0.27916,24,23
"1774",20191105,"083900",736.6,5.2,42.91,0.17,0.12,0.44,32.3,18.35,134.5,6108.56,12,508.92,0.27934,24,24
"1775",20191105,"084900",769.6,5.11,42.12,0.17,0.12,0.44,33.34,16.23,154.5,6353.33,12.53,507.03,0.27951,24,25
"1776",20191105,"085900",801.3,5.37,44.32,0.18,0.12,0.44,33.49,19.28,208.5,6574.52,13.04,504.31,0.27971,24,26
"1777",20191105,"090900",827.4,5.48,45.23,0.18,0.12,0.42,33.41,19.55,148,6793.79,13.5,503.13,0.27991,24,27
"1778",20191105,"091900",865.1,5.82,48.05,0.19,0.13,0.42,34.24,15.56,78.5,7072.05,14.11,501.35,0.28008,24,28
"1779",20191105,"092900",894.5,5.4,44.57,0.18,0.12,0.42,35.1,17.82,238,7234.91,14.61,495.3,0.28026,24,29
"1780",20191105,"093900",850,5.54,45.73,0.18,0.12,0.42,34.41,15.96,94,6921.7,13.93,496.93,0.28043,24,30
"1781",20191105,"094900",859.6,5.76,47.51,0.19,0.13,0.43,35.21,14.23,182,7590.24,15.18,500.18,0.28059,24,31
"1782",20191105,"095900",959.4,5.54,45.69,0.18,0.13,0.43,35.99,14.5,215.5,7692.56,15.65,491.49,0.28074,24,32
"1783",20191105,"100900",986.7,5.4,44.5,0.18,0.12,0.42,35,22.61,100.5,7863.94,16.06,490.13,0.28097,24,33
"1784",20191105,"101900",1015.5,5.56,45.84,0.18,0.13,0.42,34.98,18.35,116.5,8080.5,16.47,490.69,0.28116,24,34
"1785",20191105,"102900",1056.8,5.16,42.62,0.17,0.12,0.42,35.62,16.89,126,8278.06,16.8,492.85,0.28134,24,35
"1786",20191105,"103900",921.6,5.58,46.08,0.19,0.13,0.42,35.35,21.08,179.5,6613.08,12.81,508.09,0.28156,24,36
"1787",20191105,"104900",733.1,5.55,45.8,0.18,0.12,0.43,35.88,19.02,51.5,5992.02,11.85,500.73,0.28175,24,37
"1788",20191105,"105900",733.1,5.44,44.86,0.18,0.12,0.43,35.14,17.29,69.5,5367.94,10.14,517.48,0.28193,24,38
"1789",20191105,"110900",1096.7,5.76,47.55,0.19,0.13,0.43,36.19,18.09,154.5,8130.27,15.54,522.63,0.28213,24,39
"1790",20191105,"111900",827.1,5.9,48.65,0.2,0.13,0.43,35.6,15.56,166,6526.15,12.83,502.23,0.2823,24,40
"1791",20191105,"112900",1105.8,6.51,53.73,0.22,0.15,0.42,35.52,17.16,236.25,8428.56,16.64,506.77,0.28249,24,41
"1792",20191105,"113900",1132.6,6,49.53,0.2,0.14,0.42,35.3,20.88,81,8425.35,16.61,507.21,0.28272,24,42
"1793",20191105,"114900",1159.9,6.54,53.97,0.22,0.15,0.42,35.93,19.28,244.5,8420.31,16.48,511.04,0.28294,24,43
"1794",20191105,"115900",1028.1,7.24,59.71,0.24,0.16,0.42,35.89,13.43,200,7785.35,15.49,501.35,0.28311,24,44
"1795",20191105,"120900",1047.5,7.99,65.89,0.26,0.18,0.42,36.25,16.62,179.5,7816.08,15.54,499.78,0.28332,24,45
"1796",20191105,"121900",1028.1,8.02,66.14,0.27,0.18,0.42,36.11,13.7,152.5,7476.18,14.75,504.36,0.28351,24,46
"1797",20191105,"122900",1085.8,8.12,66.98,0.27,0.18,0.42,36.08,18.75,146,8296.12,17.06,486.34,0.28375,24,47
"1798",20191105,"123900",605,8.68,71.59,0.29,0.2,0.43,35.44,15.83,157,4583.1,8.94,491.15,0.28397,24,48
"1799",20191105,"124900",980.7,9.76,80.5,0.33,0.22,0.42,36.18,14.23,58.5,7574.83,15.74,478.87,0.28419,24,49
"1800",20191105,"125900",688.8,10.03,82.7,0.34,0.23,0.41,36.03,15.03,58.5,5324.17,10.93,485.4,0.28442,24,50
"1801",20191105,"130900",813.85,9.47,78.14,0.32,0.21,0.42,36.23,13.96,94.5,6276.94,12.9,484.16,0.28464,24,51
"1802",20191105,"131900",824.6,9.63,79.42,0.32,0.22,0.42,36.54,15.16,159.5,6230.2,13.1,476.98,0.28487,24,52
"1803",20191105,"132900",897.5,10.29,84.88,0.34,0.23,0.42,36.07,12.1,110,6774.88,14.31,473.43,0.28507,24,53
"1804",20191105,"133900",849.1,9.34,77.04,0.31,0.21,0.42,36.07,19.15,56.25,6331.11,13.39,472.75,0.28534,24,54
"1805",20191105,"134900",839.4,10.55,87.06,0.35,0.24,0.43,35.83,17.82,175,6310.2,13.46,468.81,0.28561,24,55
"1806",20191105,"135900",701.4,9.64,79.53,0.32,0.22,0.43,36.46,11.97,123,5404.63,11.4,472.27,0.28581,24,56
"1807",20191105,"140900",797.6,10.47,86.4,0.35,0.24,0.43,36.53,15.69,206.5,6034.6,12.71,474.64,0.28605,24,57
"1808",20191105,"141900",555,10.64,87.75,0.36,0.24,0.43,36.62,14.36,209,4236.15,8.71,478.81,0.28629,24,58
"1809",20191105,"142900",537.5,11.22,92.54,0.37,0.26,0.43,36.49,15.96,215.5,4475.08,8.72,512.01,0.28656,24,59
"1810",20191105,"143900",661.1,12.19,100.57,0.41,0.28,0.44,36.79,9.98,152.5,5421.18,10.52,514.95,0.28677,24,60
"1811",20191105,"144900",443.2,12.06,99.51,0.4,0.27,0.43,36.11,11.17,143.5,3463.85,6.85,505.3,0.287,24,61
"1812",20191105,"145900",612.1,12.3,101.46,0.41,0.28,0.43,36.51,14.23,105.5,5027.4,9.77,514.81,0.28727,24,62
"1813",20191105,"150900",407.6,11.34,93.59,0.38,0.26,0.43,37.04,9.44,126,3344.61,6.48,513.27,0.28747,24,63
"1814",20191105,"151900",516.7,12.25,101.07,0.41,0.28,0.41,36.99,15.96,197.5,4260.25,8.17,521.62,0.28775,24,64
"1815",20191105,"152900",427.9,13.35,110.16,0.44,0.3,0.42,36.26,12.5,284,3616.73,7.02,515.03,0.28801,24,65
"1816",20191105,"153900",296.9,13.69,112.94,0.46,0.31,0.43,36.04,8.11,199.5,2428.45,4.68,513.23,0.28824,24,66
"1817",20191105,"154900",336.1,13.06,107.72,0.44,0.3,0.43,36.71,9.84,271,2650.56,5.19,508.01,0.28847,24,67
"1818",20191105,"155900",156.1,13.96,115.19,0.47,0.32,0.42,34.92,10.37,69.5,1254.39,2.48,502.42,0.28872,24,68
"1819",20191105,"160900",304.2,13.32,109.91,0.44,0.3,0.43,36.01,11.7,128,2373.78,4.69,505.84,0.28898,24,69
"1820",20191105,"161900",246.9,12.35,101.89,0.41,0.28,0.43,35.84,11.3,201.5,1674.92,3.44,487.08,0.28921,24,70
"1821",20191105,"162900",201.9,12.31,101.54,0.41,0.28,0.44,35.91,9.44,128,1186.12,2.41,491.77,0.28943,24,71
"1822",20191105,"163900",130.9,12.37,102.05,0.41,0.28,0.42,35.25,8.91,132.5,812.29,1.74,469.89,0.28964,24,72
"1823",20191105,"164900",80.1,13.17,108.64,0.44,0.3,0.44,34.75,9.31,224.5,671.17,1.32,508.79,0.28987,24,73
"1824",20191105,"165900",57.8,13.51,111.51,0.45,0.31,0.44,34.42,6.38,199.5,485.01,0.96,457.77,0.29007,24,74
"1825",20191105,"170900",43.8,15.76,129.98,0.53,0.36,0.44,34.14,7.45,244.5,365.31,0.72,506.57,0.29032,24,75
"1826",20191105,"171900",37.7,16.31,134.58,0.54,0.37,0.44,33.88,7.32,112,308.51,0.61,504.87,0.29059,24,76
"1827",20191105,"172900",32.9,14.36,118.5,0.48,0.32,0.44,33.67,6.65,201.5,261.95,0.52,500.73,0.29081,24,77
"1828",20191105,"173900",22.4,14.31,118.09,0.48,0.32,0.45,33.65,6.52,229,185.66,0.38,482.28,0.29103,24,78
"1829",20191105,"174900",6.9,14.48,119.5,0.48,0.33,0.44,33.51,5.05,266.5,66.27,0.14,450.95,0.29123,24,79
"1830",20191106,"050900",6.6,7.36,60.74,0.24,0.17,0.44,23.34,5.72,92,49.8,0.11,460.24,0.33793,25,1
"1831",20191106,"051900",12,7.22,59.58,0.24,0.16,0.45,23.35,6.05,0,94.17,0.19,491.75,0.33803,25,2
"1832",20191106,"052900",21,7.11,58.67,0.24,0.16,0.46,23.54,8.25,0,172.88,0.34,513.69,0.33814,25,3
"1833",20191106,"053900",30.9,7.56,62.4,0.25,0.17,0.46,23.6,3.99,136.5,249.5,0.47,526.13,0.33822,25,4
"1834",20191106,"054900",38,8.64,71.25,0.29,0.2,0.44,23.5,3.72,22.5,309.39,0.58,533.38,0.33831,25,5
"1835",20191106,"055900",47.2,9.36,77.21,0.31,0.21,0.44,23.46,7.58,27,390.13,0.73,534.85,0.33845,25,6
"1836",20191106,"060900",63.2,8.49,70.02,0.28,0.19,0.46,23.62,14.7,0,535.07,1.01,531.2,0.33867,25,7
"1837",20191106,"061900",86.1,7.97,65.74,0.27,0.18,0.45,23.67,14.9,4.5,735.26,1.37,535.75,0.33887,25,8
"1838",20191106,"062900",105,7.92,65.35,0.26,0.18,0.46,23.92,11.3,56,904.2,1.67,540.71,0.33904,25,9
"1839",20191106,"063900",116.2,7.15,58.97,0.24,0.16,0.45,24.03,14.63,13.5,990.78,1.84,538.13,0.33923,25,10
"1840",20191106,"064900",126.3,7.14,58.93,0.24,0.16,0.46,24.15,13.9,31.5,1094.41,1.95,562.16,0.33941,25,11
"1841",20191106,"065900",139.6,6.97,57.54,0.23,0.16,0.44,24.18,20.62,18,1212.39,2.2,549.81,0.33967,25,12
"1842",20191106,"070900",155.5,7.43,61.29,0.25,0.17,0.44,24.28,16.49,36,1353.9,2.38,569.39,0.33989,25,13
"1843",20191106,"071900",176.8,7.3,60.26,0.24,0.16,0.45,24.53,17.42,18,1556.57,2.83,549.21,0.34011,25,14
"1844",20191106,"072900",203.4,7.75,63.91,0.26,0.18,0.45,24.77,23.14,4.5,1791.49,3.26,550.21,0.34041,25,15
"1845",20191106,"073900",231.9,8.65,71.41,0.29,0.2,0.46,24.99,24.74,13.5,2049.23,3.7,553.79,0.34074,25,16
"1846",20191106,"074900",260.5,9.19,75.79,0.31,0.21,0.46,25.37,23.14,13.5,2297.72,3.99,576.16,0.34107,25,17
"1847",20191106,"075900",290.4,9.58,79.03,0.32,0.22,0.47,25.75,19.95,0,2559.48,4.48,571.61,0.34136,25,18
"1848",20191106,"080900",326.2,9.39,77.44,0.31,0.21,0.44,25.93,21.68,0,2884.58,5.08,567.24,0.34167,25,19
"1849",20191106,"081900",358.8,8.77,72.37,0.29,0.2,0.45,26.77,18.62,33.5,3178.13,5.62,565.62,0.34193,25,20
"1850",20191106,"082900",391.3,9.24,76.27,0.31,0.21,0.43,26.93,18.62,33.5,3463.39,6.23,555.97,0.34221,25,21
"1851",20191106,"083900",407.7,9.24,76.24,0.31,0.21,0.44,27.21,18.49,0,3647.64,6.54,557.9,0.34248,25,22
"1852",20191106,"084900",434.4,9.41,77.61,0.31,0.21,0.44,27.56,14.63,0,3925.07,7.03,558.67,0.34271,25,23
"1853",20191106,"085900",561.9,9.45,78,0.31,0.22,0.44,28.19,13.96,9,5041.22,9.16,550.54,0.34293,25,24
"1854",20191106,"090900",604.7,9.89,81.58,0.33,0.22,0.44,28.8,16.49,9,5353.66,9.87,542.55,0.34319,25,25
"1855",20191106,"091900",509.1,9.54,78.72,0.32,0.22,0.43,29.03,12.9,22.5,4526.55,8.35,542.08,0.3434,25,26
"1856",20191106,"092900",661.8,9.51,78.42,0.32,0.22,0.45,29.64,14.76,33.5,5853.36,10.89,537.76,0.34363,25,27
"1857",20191106,"093900",894.7,9.16,75.56,0.3,0.21,0.43,31.36,12.5,92,7694.84,14.6,527.37,0.34383,25,28
"1858",20191106,"094900",1015,9.05,74.67,0.3,0.2,0.42,32.87,13.83,87.5,8401.57,16.08,522.61,0.34405,25,29
"1859",20191106,"095900",765.3,9.35,77.13,0.31,0.21,0.43,31.54,16.09,107.5,6415.67,12.41,518.07,0.34429,25,30
"1860",20191106,"100900",772.2,9.63,79.44,0.32,0.22,0.43,31.2,12.5,38,6585.66,12.54,525.39,0.3445,25,31
