"","dia_mes_ano","dia","TIME","irr_inv","temp","m","P_DC"
"4923",20200202,52,19,468.2,28.02,0.60031,4238.96
"4924",20200202,52,20,399.6,28.78,0.60031,3625.15
"4925",20200202,52,21,405.5,28.14,0.60033,3678.05
"4926",20200202,52,22,389.9,29.03,0.60033,3501.2
"4927",20200202,52,23,386.5,27.99,0.60034,3516.99
"4928",20200202,52,24,411,28.04,0.60033,3720.25
"4929",20200202,52,25,421.7,28.62,0.60033,3811.57
"4930",20200202,52,26,456,28.84,0.60034,4110.71
"4931",20200202,52,27,435.1,29.31,0.60036,3893.25
"4932",20200202,52,28,365.9,28.08,0.60037,3286.05
"4933",20200202,52,29,340.9,28.14,0.60038,3083.38
"4934",20200202,52,30,387.4,28.34,0.60041,3546.26
"4935",20200202,52,31,452.5,28.46,0.60042,4115.92
"4936",20200202,52,32,515.5,29.09,0.60044,4634.61
"4937",20200202,52,33,536.7,29.42,0.60046,4789.98
"4938",20200202,52,34,632,29.44,0.60048,5616.08
"4939",20200202,52,35,887.4,30.55,0.60051,7512.54
"4940",20200202,52,36,1135.95,31.45,0.60055,8241.62
"4941",20200202,52,37,1075.5,31.79,0.60057,8040.28
"4942",20200202,52,38,1056.05,31.68,0.60063,8196.96
"4943",20200202,52,39,1079.4,31.9,0.60066,7843.14
"4944",20200202,52,40,1132.9,31.08,0.60069,7942.67
"4945",20200202,52,41,1164.8,31.83,0.60072,8390.13
"4946",20200202,52,42,749.2,32.16,0.60075,6099.68
"4947",20200202,52,43,500.5,31.41,0.60079,4373.66
"4948",20200202,52,44,600.6,31.42,0.60079,5282.1
"4949",20200202,52,45,765.1,31.37,0.60083,6507.83
"4950",20200202,52,46,524.8,31.03,0.60086,4581.14
"4951",20200202,52,47,824,30.62,0.6009,7123.12
"4952",20200202,52,48,977.8,31.46,0.60093,8211.41
"4953",20200202,52,49,806.8,31.57,0.60097,6872.76
"4954",20200202,52,50,703.2,30.9,0.601,6202.48
"4955",20200202,52,51,824.5,31.78,0.60103,7005
"4956",20200202,52,52,616.5,31.98,0.60107,5189.9
"4957",20200202,52,53,481.2,30.61,0.6011,4201.24
"4958",20200202,52,54,334.7,30.05,0.60113,2966.13
"4959",20200202,52,55,309.4,29.35,0.60114,2760.44
"4960",20200202,52,56,287.6,29.41,0.60116,2566.45
"4961",20200202,52,57,350.9,29.32,0.60118,3112.68
"4962",20200202,52,58,641.4,29.88,0.6012,5813.35
"4963",20200202,52,59,753.4,33.03,0.6012,6640.43
"4964",20200202,52,60,732.5,33.97,0.60122,6155.06
"4965",20200202,52,61,459.2,31.55,0.60127,3990.59
"4966",20200202,52,62,601.4,32.71,0.60129,5146.22
"4967",20200202,52,63,442.8,32.85,0.6013,3541.92
"4968",20200202,52,64,530.5,32.86,0.60133,4518.65
"4969",20200202,52,65,256.8,32.54,0.60134,2128.81
"4970",20200202,52,66,201.2,29.58,0.60135,1779.13
"4971",20200202,52,67,263.7,29.87,0.60138,1932.56
"4972",20200202,52,68,306.1,30.12,0.60139,2104.73
"4973",20200202,52,69,221.5,31.78,0.6014,1652.6
"4974",20200202,52,70,199.7,29.43,0.60139,1383.02
"4975",20200202,52,71,149.4,31.79,0.60138,936.31
"4976",20200202,52,72,123.5,30.63,0.60138,721.9
"4977",20200202,52,73,83.4,31.2,0.60138,537.12
"4978",20200202,52,74,53.6,29.36,0.60139,397.13
"4979",20200202,52,75,27.35,27.71,0.60139,230.78
"4980",20200202,52,76,11.6,27.22,0.60138,96.83
"4981",20200202,52,77,2.7,26.89,0.60137,26.28
"4982",20200203,53,1,5.4,22.39,0.59959,36.24
"4983",20200203,53,2,6.9,22.42,0.59956,52.62
"4984",20200203,53,3,11.4,22.69,0.59955,85.56
"4985",20200203,53,4,15.3,22.68,0.59955,121.11
"4986",20200203,53,5,23.8,22.2,0.59953,194.42
"4987",20200203,53,6,45.2,22.08,0.59951,392.64
"4988",20200203,53,7,83.8,22.57,0.59947,757.29
"4989",20200203,53,8,127.5,23.06,0.59945,1182.51
"4990",20200203,53,9,164,24.32,0.59942,1522.07
"4991",20200203,53,10,194.3,25.06,0.5994,1803.62
"4992",20200203,53,11,190.8,25.71,0.59939,1733.44
"4993",20200203,53,12,217.2,25.39,0.59941,1982.7
"4994",20200203,53,13,277.1,25.82,0.5994,2549.06
"4995",20200203,53,14,410.1,27.02,0.59941,3788.11
"4996",20200203,53,15,384.4,27.71,0.59942,3484.43
"4997",20200203,53,16,311.2,27.16,0.59945,2788.04
"4998",20200203,53,17,308.1,26.46,0.59945,2764.72
"4999",20200203,53,18,326,26.65,0.59947,2944.35
"5000",20200203,53,19,318.9,26.86,0.59947,2867.72
"5001",20200203,53,20,256.7,26.81,0.59948,2278.37
"5002",20200203,53,21,224.8,26.18,0.59948,2006.49
"5003",20200203,53,22,219.3,26.32,0.59949,1965.91
"5004",20200203,53,23,228.6,26.41,0.5995,2060.72
"5005",20200203,53,24,251.9,27.01,0.5995,2265.24
"5006",20200203,53,25,288.3,27.49,0.59949,2588.98
"5007",20200203,53,26,339.1,26.76,0.5995,3046.37
"5008",20200203,53,27,388,27.61,0.59949,3490.64
"5009",20200203,53,28,374.8,27.54,0.5995,3363.2
"5010",20200203,53,29,372.3,27.8,0.59951,3357.6
"5011",20200203,53,30,397,28.31,0.59951,3578.94
"5012",20200203,53,31,394.3,28.02,0.59952,3555.61
"5013",20200203,53,32,384.3,28.52,0.59953,3463.16
"5014",20200203,53,33,405.6,28.04,0.59955,3676.06
"5015",20200203,53,34,505.1,28.6,0.59957,4560.54
"5016",20200203,53,35,668.3,28.94,0.5996,5902.69
"5017",20200203,53,36,529.1,29.53,0.59963,4685.68
"5018",20200203,53,37,491.2,29.64,0.59964,4391.38
"5019",20200203,53,38,559.8,29.4,0.59968,5025.17
"5020",20200203,53,39,537.4,29.15,0.59972,4826.38
"5021",20200203,53,40,766.7,28.93,0.59978,6523.24
"5022",20200203,53,41,948.4,30.31,0.59981,7616.43
"5023",20200203,53,42,812.6,30.46,0.59985,6908.67
"5024",20200203,53,43,839.45,31.29,0.5999,6838.52
"5025",20200203,53,44,633,30.22,0.59993,5485.42
"5026",20200203,53,45,783.7,29.92,0.59999,6688.7
"5027",20200203,53,46,556,29.84,0.60004,4924.36
"5028",20200203,53,47,495.7,29.4,0.60009,4421.8
"5029",20200203,53,48,478.15,29.44,0.60011,4303.29
"5030",20200203,53,49,509,29.51,0.60015,4562.05
"5031",20200203,53,50,556.2,29.8,0.60019,4979.89
"5032",20200203,53,51,577.2,30.2,0.60021,5163.65
"5033",20200203,53,52,505.7,29.91,0.60024,4482.22
"5034",20200203,53,53,773.8,29.31,0.6003,6866.32
"5035",20200203,53,54,876,31.25,0.60034,7537.42
"5036",20200203,53,55,715.7,31.66,0.6004,6037.49
"5037",20200203,53,56,561,30.77,0.60048,4947.41
"5038",20200203,53,57,497.2,31.36,0.6005,4775.59
"5039",20200203,53,58,529.2,30.26,0.60056,4420.78
"5040",20200203,53,59,415.5,29.8,0.60089,3650.2
"5041",20200203,53,60,346.3,29.11,0.60101,3074.4
"5042",20200203,53,61,337.8,28.92,0.60105,2989.95
"5043",20200203,53,62,317,28.79,0.60128,2764.87
"5044",20200203,53,63,264.4,28.28,0.6014,2299.65
"5045",20200203,53,64,191.7,27.81,0.60151,1707.38
"5046",20200203,53,65,173.4,27.84,0.60159,1526.66
"5047",20200203,53,66,157.9,27.6,0.60162,1406.45
"5048",20200203,53,67,148.2,27.41,0.60167,1305.16
"5049",20200203,53,68,146,27.21,0.60174,1265.28
"5050",20200203,53,69,138.7,27.17,0.6018,1192.39
"5051",20200203,53,70,140,27.45,0.60183,1122.07
"5052",20200203,53,71,99.1,27.48,0.60188,830.96
"5053",20200203,53,72,64.4,26.74,0.60191,544.67
"5054",20200203,53,73,42.1,26.36,0.60194,341.68
"5055",20200203,53,74,24.8,25.9,0.60194,194.28
"5056",20200203,53,75,13.4,25.56,0.60191,104.94
"5057",20200203,53,76,4.3,25.22,0.6019,33.83
"5058",20200203,53,77,0.1,24.75,0.60187,3.15
"5059",20200204,54,1,0.4,21.67,0.60221,0
"5060",20200204,54,2,6.9,21.89,0.60224,44.15
"5061",20200204,54,3,20.7,22.09,0.60227,166.18
"5062",20200204,54,4,33.9,22.59,0.60231,273.69
"5063",20200204,54,5,47.1,23.5,0.60232,427.76
"5064",20200204,54,6,62.9,26.28,0.60232,615.63
"5065",20200204,54,7,85.1,27.54,0.60232,855.22
"5066",20200204,54,8,119.8,28.6,0.60234,1190.41
"5067",20200204,54,9,134.7,29.49,0.60236,1295.74
"5068",20200204,54,10,146.7,27.68,0.60238,1409.17
"5069",20200204,54,11,255.8,29.31,0.60241,2501.74
"5070",20200204,54,12,310.2,30.58,0.60244,3002.5
"5071",20200204,54,13,361.3,31.27,0.60247,3461.9
"5072",20200204,54,14,358.9,30.5,0.6025,3294.61
"5073",20200204,54,15,297,28.3,0.60258,2799.55
"5074",20200204,54,16,364.6,28.44,0.60264,3468.17
"5075",20200204,54,17,543.5,31.25,0.60268,5121.11
"5076",20200204,54,18,611.6,31.77,0.60274,5649.97
"5077",20200204,54,19,560.1,33.04,0.60277,5219.92
"5078",20200204,54,20,433.2,29.97,0.60281,3664.18
"5079",20200204,54,21,690.5,31.43,0.60286,6016.89
"5080",20200204,54,22,647.1,31.22,0.6029,5732.35
"5081",20200204,54,23,668.6,32.02,0.60294,5864.58
"5082",20200204,54,24,781.9,31.81,0.60298,6879.26
"5083",20200204,54,25,705.5,31.57,0.60305,6116.5
"5084",20200204,54,26,838.2,31.43,0.60309,7324.3
"5085",20200204,54,27,800.2,31.89,0.60316,6933.65
"5086",20200204,54,28,893.4,31.46,0.60322,7567.14
"5087",20200204,54,29,918.7,31.48,0.60326,7502.93
"5088",20200204,54,30,943.5,32.37,0.60331,7944.57
"5089",20200204,54,31,999.85,32.21,0.60335,8310.79
"5090",20200204,54,32,871.2,31.36,0.60344,7030.71
"5091",20200204,54,33,843,30.33,0.60348,7308.97
"5092",20200204,54,34,1063.6,30.88,0.60353,8410.08
"5093",20200204,54,35,1091.2,31.24,0.60359,8368.84
"5094",20200204,54,36,768.2,32,0.60364,5928.59
"5095",20200204,54,37,1090.5,31.44,0.60369,8400.22
"5096",20200204,54,38,1128.5,32.04,0.60376,8354.1
"5097",20200204,54,39,1163.6,32.3,0.60383,8160.78
"5098",20200204,54,40,1137.9,31.86,0.60389,8408.27
"5099",20200204,54,41,1103,32.29,0.60395,7768.2
"5100",20200204,54,42,874.3,31.4,0.60401,6348.73
"5101",20200204,54,43,1157.8,31.78,0.60407,7843.79
"5102",20200204,54,44,1056.8,32.87,0.60412,7362.67
"5103",20200204,54,45,175.6,30.78,0.60417,1478.41
"5104",20200204,54,46,254.1,27.06,0.60425,2307.75
"5105",20200204,54,47,349.8,26.96,0.60428,3183.94
"5106",20200204,54,48,438.5,27.66,0.60431,3950.32
"5107",20200204,54,49,596.3,28.28,0.60433,5232.35
"5108",20200204,54,50,1049.55,29.24,0.60438,7520.34
"5109",20200204,54,51,1053.55,31.34,0.60442,7965.42
"5110",20200204,54,52,1059.6,31.84,0.60447,8166.35
"5111",20200204,54,53,1087.6,32.48,0.60457,8406.38
"5112",20200204,54,54,1030.6,32.42,0.60466,8260.6
"5113",20200204,54,55,988.2,32.39,0.60474,8074.87
"5114",20200204,54,56,857.1,32.35,0.60483,7105.5
"5115",20200204,54,57,795.7,31.67,0.60489,6708.32
"5116",20200204,54,58,768.6,32.41,0.60492,6542.96
"5117",20200204,54,59,728.4,32.66,0.60498,6234.77
"5118",20200204,54,60,685.6,32.91,0.60507,5952.38
"5119",20200204,54,61,646.1,32.84,0.60513,5604.08
"5120",20200204,54,62,632.9,33.89,0.60516,5421.95
"5121",20200204,54,63,583.8,33.29,0.6052,4943.91
"5122",20200204,54,64,418.8,33.23,0.60522,3564.23
"5123",20200204,54,65,221.5,31.41,0.60523,1936.14
"5124",20200204,54,66,225.6,30.05,0.60526,2012.35
"5125",20200204,54,67,331.6,31.54,0.60526,2793.28
"5126",20200204,54,68,303.6,31.31,0.60527,2518.38
"5127",20200204,54,69,291.8,31.88,0.60527,2319.41
"5128",20200204,54,70,191.9,31.53,0.60528,1548.56
"5129",20200204,54,71,99.5,29.52,0.60527,860.38
"5130",20200204,54,72,68,28.76,0.60527,571.18
"5131",20200204,54,73,55.2,28.64,0.60526,455.01
"5132",20200204,54,74,52.6,28.41,0.60528,406.58
"5133",20200204,54,75,38.7,28.54,0.60526,308.04
"5134",20200204,54,76,27.8,27.75,0.60524,227.03
"5135",20200204,54,77,16.6,27.27,0.60521,134.22
"5136",20200204,54,78,5,26.23,0.60526,42.57
"5137",20200204,54,79,0.2,25.59,0.60528,9.44
"5138",20200205,55,1,6.25,22.13,0.6059,42.15
"5139",20200205,55,2,12.4,22.24,0.60588,92.73
"5140",20200205,55,3,23.1,22.36,0.60585,185.87
"5141",20200205,55,4,37.9,22.44,0.6058,324.63
"5142",20200205,55,5,58.6,22.7,0.60576,517.53
"5143",20200205,55,6,77.5,23.42,0.60573,691.96
"5144",20200205,55,7,100.5,23.96,0.6057,901.5
"5145",20200205,55,8,119,24.33,0.60568,1080.87
"5146",20200205,55,9,145.7,25.44,0.60566,1324.89
"5147",20200205,55,10,185.4,26.2,0.60566,1690.2
"5148",20200205,55,11,251.8,27.1,0.60565,2342.48
"5149",20200205,55,12,382.6,28.47,0.60567,3634.53
"5150",20200205,55,13,355.1,30.39,0.60569,3324.49
"5151",20200205,55,14,272.7,28.95,0.60572,2481.45
"5152",20200205,55,15,286.7,27.74,0.60573,2641.08
"5153",20200205,55,16,255.9,27.83,0.60573,2318.04
"5154",20200205,55,17,297.1,27.49,0.60576,2721.17
"5155",20200205,55,18,433.9,29.31,0.60576,3963.42
"5156",20200205,55,19,349.1,29.44,0.6058,3165.01
"5157",20200205,55,20,389.6,28.91,0.60581,3539.07
"5158",20200205,55,21,809.8,29.91,0.60585,6920.02
"5159",20200205,55,22,768.8,32.35,0.60593,6142.18
"5160",20200205,55,23,412.2,29.92,0.60599,3537.48
"5161",20200205,55,24,331.2,28.37,0.60603,2965.71
"5162",20200205,55,25,299.5,24.2,0.60606,2766.71
"5163",20200205,55,26,362.8,24.99,0.60605,3415.36
"5164",20200205,55,27,700,27.6,0.60607,6152.8
"5165",20200205,55,28,1046.5,30.17,0.60611,8426.74
"5166",20200205,55,29,953.8,31.43,0.60613,7124.97
"5167",20200205,55,30,362.3,29.06,0.60619,3089.6
"5168",20200205,55,31,302,27.34,0.6063,2723.66
"5169",20200205,55,32,203,25.59,0.6064,1845.45
"5170",20200205,55,33,355.2,25.02,0.60652,3353.65
"5171",20200205,55,34,342.9,25.58,0.60659,3193.09
"5172",20200205,55,35,401.5,25.95,0.60665,3710.04
"5173",20200205,55,36,402.8,26,0.60671,3731.01
"5174",20200205,55,37,305.2,25.71,0.6068,2825.84
"5175",20200205,55,38,294.8,25.66,0.60683,2723.46
"5176",20200205,55,39,302.6,26.21,0.60684,2793.32
"5177",20200205,55,40,351.5,26.12,0.60687,3222.61
"5178",20200205,55,41,460.6,27.3,0.60687,4211.96
"5179",20200205,55,42,988.3,28.44,0.60688,7909.26
"5180",20200205,55,43,1245.4,29.74,0.6069,8415.69
"5181",20200205,55,44,1239.5,30.8,0.60693,8420.88
"5182",20200205,55,45,1167.9,31.27,0.60698,8314.81
"5183",20200205,55,46,806.8,30.79,0.60705,6383.35
"5184",20200205,55,47,741,29.52,0.60708,6168.41
"5185",20200205,55,48,962,31.12,0.60712,7457.38
"5186",20200205,55,49,512.1,30.04,0.60716,4413.25
"5187",20200205,55,50,487.7,29.73,0.6072,4324.77
"5188",20200205,55,51,411.4,29.69,0.60724,3608.93
"5189",20200205,55,52,493.8,30.02,0.60726,4224.54
"5190",20200205,55,53,206.6,29.74,0.60728,1802.92
"5191",20200205,55,54,178.5,28.26,0.6073,1573.74
"5192",20200205,55,55,263.8,28.26,0.60732,2416.09
"5193",20200205,55,56,250.2,28.52,0.60732,2287.66
"5194",20200205,55,57,235.2,28.36,0.60734,2157.11
"5195",20200205,55,58,227.5,28.36,0.60734,2091.51
"5196",20200205,55,59,176.7,27.73,0.60736,1635.42
"5197",20200205,55,60,196.3,26.74,0.60739,1828.43
"5198",20200205,55,61,165.2,26.31,0.60743,1517.51
"5199",20200205,55,62,121.3,26.12,0.60746,1104.55
"5200",20200205,55,63,101.8,25.19,0.60752,916.78
"5201",20200205,55,64,89.9,24.71,0.60756,796.97
"5202",20200205,55,65,75.8,24.62,0.60756,662.12
"5203",20200205,55,66,65.7,24.59,0.60759,572.31
"5204",20200205,55,67,59.8,24.19,0.6076,514.64
"5205",20200205,55,68,57.1,23.83,0.60761,480.78
"5206",20200205,55,69,60.3,23.79,0.60759,508.98
"5207",20200205,55,70,66.8,23.75,0.60757,572.07
"5208",20200205,55,71,73.2,24.12,0.60757,620.42
"5209",20200205,55,72,86.4,24.52,0.60754,731.56
"5210",20200205,55,73,121.8,25.92,0.60751,906.49
"5211",20200205,55,74,87.1,25.48,0.60749,738.75
"5212",20200205,55,75,69.6,25.02,0.60745,569.61
"5213",20200205,55,76,43.1,24.84,0.6074,335.55
"5214",20200205,55,77,21,24.55,0.60736,165.44
"5215",20200205,55,78,11.9,24.18,0.60732,88.09
"5216",20200205,55,79,3.8,23.72,0.60728,26.31
"5217",20200206,56,1,7.29,21.32,0.60748,55.33
"5218",20200206,56,2,14,21.04,0.60746,104.85
"5219",20200206,56,3,22,21.38,0.60743,166.95
"5220",20200206,56,4,28.8,24.46,0.60739,252.19
"5221",20200206,56,5,39.8,27.23,0.60736,396.59
"5222",20200206,56,6,58.4,28.71,0.60734,615.73
"5223",20200206,56,7,92.5,29.4,0.60734,956.55
"5224",20200206,56,8,115,29.54,0.60734,1087.03
"5225",20200206,56,9,88.6,25.75,0.60737,785.5
"5226",20200206,56,10,138,25.19,0.60735,1298.5
"5227",20200206,56,11,187.2,27.53,0.60737,1896.68
"5228",20200206,56,12,291.3,29.77,0.6074,2866.92
"5229",20200206,56,13,329.6,29.78,0.60745,3126.7
"5230",20200206,56,14,379,30.15,0.60747,3623.01
"5231",20200206,56,15,410.2,30.34,0.6075,3937.57
"5232",20200206,56,16,476.3,30.81,0.60753,4505.44
"5233",20200206,56,17,475.9,30.54,0.60757,4403.14
"5234",20200206,56,18,576.2,31.29,0.6076,5294.34
"5235",20200206,56,19,615.3,30.63,0.60763,5563.43
"5236",20200206,56,20,681.7,30.51,0.60769,6168.67
"5237",20200206,56,21,591.8,30.89,0.60776,5297.68
"5238",20200206,56,22,722,30.04,0.60781,6314.97
"5239",20200206,56,23,439.6,30.2,0.60785,3648.9
"5240",20200206,56,24,305.2,28.28,0.60788,2707.34
"5241",20200206,56,25,450.1,27.6,0.60789,4255.89
"5242",20200206,56,26,607.8,29.86,0.6079,5147.79
"5243",20200206,56,27,608.4,29.71,0.6079,4955.67
"5244",20200206,56,28,958.5,30.59,0.60792,7915.22
"5245",20200206,56,29,711.4,30.74,0.60797,5714.4
"5246",20200206,56,30,625.3,30.47,0.60799,5121.1
"5247",20200206,56,31,932.7,30.75,0.60801,7522.26
"5248",20200206,56,32,597.5,30.54,0.60805,4760.06
"5249",20200206,56,33,735.3,30.06,0.6081,5529.61
"5250",20200206,56,34,861.9,30.11,0.60814,6829.63
"5251",20200206,56,35,786.6,31.19,0.60821,5700.89
"5252",20200206,56,36,857.4,29.56,0.60822,6222.27
"5253",20200206,56,37,1094.6,31.82,0.60823,7559.56
"5254",20200206,56,38,1158.6,31.43,0.60825,8440.77
"5255",20200206,56,39,760.3,31.71,0.60827,5370.4
"5256",20200206,56,40,767.8,30.24,0.6083,5974.56
"5257",20200206,56,41,1067.6,31.56,0.60834,7324.73
"5258",20200206,56,42,750.5,32.31,0.60836,5324.53
"5259",20200206,56,43,932.2,30.54,0.60837,6609.58
"5260",20200206,56,44,665,31.91,0.60841,4540.98
"5261",20200206,56,45,538.5,30.73,0.60841,4629.67
"5262",20200206,56,46,1033.2,32.66,0.60843,7711.39
"5263",20200206,56,47,1143.5,32.68,0.60846,7988.87
"5264",20200206,56,48,1075.9,32.96,0.6085,8219.71
"5265",20200206,56,49,923.1,32.6,0.60853,7113.22
"5266",20200206,56,50,817.6,33.13,0.60855,5974.44
"5267",20200206,56,51,763.1,31.92,0.60858,5419.98
"5268",20200206,56,52,927.4,32.84,0.60862,7408.77
"5269",20200206,56,53,717.7,32.91,0.60864,5847.18
"5270",20200206,56,54,468,31.71,0.60869,3743.51
"5271",20200206,56,55,779.5,32.02,0.60874,6696.22
"5272",20200206,56,56,863.6,33.99,0.60878,7260.38
"5273",20200206,56,57,770.7,33.12,0.60886,6516.89
"5274",20200206,56,58,678.1,33.04,0.6089,5899.27
"5275",20200206,56,59,708.4,33.77,0.60894,5996.82
"5276",20200206,56,60,638.2,34.64,0.60897,5449.41
"5277",20200206,56,61,698.1,34.05,0.60901,5879.01
"5278",20200206,56,62,455.7,34.56,0.60902,3849.11
"5279",20200206,56,63,506.6,32.06,0.6091,4395.94
"5280",20200206,56,64,355.2,32.91,0.60916,2963.06
"5281",20200206,56,65,469.9,32.79,0.60921,3895.82
"5282",20200206,56,66,403.9,33.01,0.60928,3393.83
"5283",20200206,56,67,351.8,33.34,0.60932,2947.89
"5284",20200206,56,68,303.5,33.68,0.60934,2486.52
"5285",20200206,56,69,281.4,33.13,0.60937,1869.31
"5286",20200206,56,70,251.2,33.01,0.60941,1465.16
"5287",20200206,56,71,206.6,32.77,0.60945,1249.03
"5288",20200206,56,72,118.9,31.51,0.6095,849.62
"5289",20200206,56,73,76.3,29.61,0.60954,640.6
"5290",20200206,56,74,84.4,30.05,0.60957,602.48
"5291",20200206,56,75,56.4,29.56,0.60961,417.31
"5292",20200206,56,76,38.8,29.02,0.60963,296.17
"5293",20200206,56,77,20.5,28.65,0.60965,158.38
"5294",20200206,56,78,10.8,28.3,0.60969,83.4
"5295",20200206,56,79,2.7,27.97,0.60971,25.18
"5296",20200207,57,1,7.86,20.56,0.60943,52.29
"5297",20200207,57,2,13.7,20.71,0.60947,103.16
"5298",20200207,57,3,22.5,21.15,0.6095,168.48
"5299",20200207,57,4,32.9,23.68,0.60953,257.93
"5300",20200207,57,5,53.6,26.25,0.60961,406.93
"5301",20200207,57,6,79.7,28.45,0.60967,625.43
"5302",20200207,57,7,104.7,28.1,0.60975,884.19
"5303",20200207,57,8,125.2,28.94,0.60982,1225.86
"5304",20200207,57,9,157.1,31.66,0.60987,1564.24
"5305",20200207,57,10,198.4,30.71,0.60994,1950.85
"5306",20200207,57,11,243,29.08,0.61,2378.95
"5307",20200207,57,12,285.6,28.98,0.61006,2784.39
"5308",20200207,57,13,329.6,30,0.6101,3183.73
"5309",20200207,57,14,375.3,29.63,0.61012,3577.28
"5310",20200207,57,15,420.5,31.5,0.61013,3980.96
"5311",20200207,57,16,425.4,30.48,0.61014,3977.36
"5312",20200207,57,17,461.7,30.37,0.61017,4292.67
"5313",20200207,57,18,375.4,28.87,0.61019,3343.84
"5314",20200207,57,19,276.8,31.21,0.6102,2550.76
"5315",20200207,57,20,411.1,29.96,0.6102,3845.76
"5316",20200207,57,21,535.4,30.66,0.61021,4685.97
"5317",20200207,57,22,208.8,30.79,0.61022,1871.69
"5318",20200207,57,23,844.1,30.24,0.61022,7358.96
"5319",20200207,57,24,906.4,33.49,0.61025,7775.84
"5320",20200207,57,25,937.6,32.9,0.61029,7928.5
"5321",20200207,57,26,968.9,33.99,0.61032,8088.85
"5322",20200207,57,27,559.4,33.62,0.61033,4456.67
"5323",20200207,57,28,893.2,32.44,0.61036,7170
"5324",20200207,57,29,980.4,32.67,0.61036,7806.99
"5325",20200207,57,30,1084.4,34.46,0.61035,8433.46
"5326",20200207,57,31,1098.3,34.29,0.61036,8227.26
"5327",20200207,57,32,628.9,34.64,0.61042,4365.12
"5328",20200207,57,33,407.9,30,0.61046,2956.75
"5329",20200207,57,34,303.9,30.04,0.61051,2752.48
"5330",20200207,57,35,1109.3,31.68,0.61052,8152.3
"5331",20200207,57,36,1244.1,33.34,0.61051,8404.52
"5332",20200207,57,37,455.6,34.61,0.61053,3527.94
"5333",20200207,57,38,408,30.76,0.61057,3377.51
"5334",20200207,57,39,656.4,31.27,0.6106,4946.51
"5335",20200207,57,40,1258.9,32.86,0.61062,8354.82
"5336",20200207,57,41,516.6,33.23,0.61062,3986.68
"5337",20200207,57,42,385.7,32.22,0.61063,3100.63
"5338",20200207,57,43,428.8,32.08,0.61065,3339.21
"5339",20200207,57,44,705.4,32.07,0.6107,4952.83
"5340",20200207,57,45,660.7,31.84,0.61072,4997.9
"5341",20200207,57,46,1005.1,34.07,0.61074,7117.3
"5342",20200207,57,47,340.3,34.39,0.61075,2634.69
"5343",20200207,57,48,1104.2,32.81,0.61076,8166.09
"5344",20200207,57,49,619.4,33.71,0.61077,5085.08
"5345",20200207,57,50,872.7,34.42,0.61078,6866.81
"5346",20200207,57,51,956,34.78,0.6108,7336.18
"5347",20200207,57,52,332.9,32.55,0.61084,2754.36
"5348",20200207,57,53,660.4,32.93,0.61087,5195.37
"5349",20200207,57,54,292.3,33.34,0.6109,2505.49
"5350",20200207,57,55,200.1,30.55,0.61099,1729.38
"5351",20200207,57,56,305.8,29.01,0.6111,2785.9
"5352",20200207,57,57,842.2,31.24,0.61113,7423.07
"5353",20200207,57,58,801.7,33.13,0.61122,6855.96
"5354",20200207,57,59,733.6,31.12,0.61132,6344.41
"5355",20200207,57,60,560.4,31.42,0.61139,4841.85
"5356",20200207,57,61,193.5,30.05,0.61142,1636.83
"5357",20200207,57,62,130.2,28.25,0.61145,1149.23
"5358",20200207,57,63,199.3,27.68,0.61147,1744.54
"5359",20200207,57,64,175.2,28.41,0.61149,1425.16
"5360",20200207,57,65,288.7,28.56,0.61151,2538.24
"5361",20200207,57,66,256,28.41,0.61152,2196.52
"5362",20200207,57,67,318.9,30.05,0.61155,2716.65
"5363",20200207,57,68,281.5,30,0.61155,2328.38
"5364",20200207,57,69,342.7,32.58,0.61153,2491.45
"5365",20200207,57,70,263.5,35.66,0.6115,1618.6
"5366",20200207,57,71,152.1,31.24,0.6115,946.95
"5367",20200207,57,72,134.4,30.76,0.6115,721.53
"5368",20200207,57,73,83.8,30.42,0.61151,487.61
"5369",20200207,57,74,59.2,28.86,0.61149,366.64
"5370",20200207,57,75,30.2,28.04,0.61149,230.74
"5371",20200207,57,76,16.3,26.94,0.61147,127.33
